game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps2-usa-drive-to-survive,Drive to Survive,USA,NTSC-U/C,USA,US,SLUS-21109,en,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLUS-21109.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/34741/",,/catalogo/drive-to-survive-ps2-pal-us
ps2-usa-driven,Driven,USA,NTSC-U/C,USA,US,SLUS-20239,de|en|es|fr|it,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/23258/",,/catalogo/driven-ps2-pal-us
ps2-usa-driver-3,Driver 3,USA,NTSC-U/C,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/driver-3-ps2-pal-us
ps2-usa-driver-3-greatest-hits,Driver 3 [Greatest Hits],USA,NTSC-U/C,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/driver-3-greatest-hits-ps2-pal-us
ps2-usa-driver-parallel-lines,Driver Parallel Lines,USA,NTSC-U/C,"USA, Canada",US-CA,SLUS-21271,en|es|fr,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/33629/",,/catalogo/driver-parallel-lines-ps2-pal-us
ps2-usa-driver-parallel-lines-limited-edition,Driver Parallel Lines [Limited Edition],USA,NTSC-U/C,USA,US,SLUS-21399,en|es|fr,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/33632/",,/catalogo/driver-parallel-lines-limited-edition-ps2-pal-us
ps2-usa-driving-emotion-type-s,Driving Emotion Type-S,USA,NTSC-U/C,"USA, Canada",US-CA,SLUS-20113,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/games2/SLUS-20113.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/21059/",,/catalogo/driving-emotion-type-s-ps2-pal-us
ps2-usa-drome-racers,Drome Racers,USA,NTSC-U/C,USA,US,SLUS-20577,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/31028/",,/catalogo/drome-racers-ps2-pal-us
ps2-usa-dropship-united-peace-force,Dropship United Peace Force,USA,NTSC-U/C,USA,US,SLUS-20463,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/32891/",,/catalogo/dropship-united-peace-force-ps2-pal-us
ps2-usa-dt-carnage,DT Carnage,USA,NTSC-U/C,USA,US,SLUS-21793,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/32818/",,/catalogo/dt-carnage-ps2-pal-us
ps2-usa-dt-racer,DT Racer,USA,NTSC-U/C,"USA, Canada",US-CA,SLUS-21095,,redump-org,high,MOVED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/23124/",,/catalogo/dt-racer-ps2-pal-us
ps2-usa-dual-hearts,Dual Hearts,USA,NTSC-U/C,USA,US,SLUS-20475,en,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLUS-20475.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/12919/",,/catalogo/dual-hearts-ps2-pal-us
ps2-usa-dual-hearts-demo-cd,Dual Hearts [Demo CD],USA,NTSC-U/C,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/dual-hearts-demo-cd-ps2-pal-us
ps2-usa-duel-masters,Duel Masters,USA,NTSC-U/C,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|source_title_and_redump_serial_title_disagree,/catalogo/duel-masters-ps2-pal-us
ps2-usa-dukes-of-hazzard-return-of-the-general-lee,Dukes of Hazzard Return of the General Lee,USA,NTSC-U/C,USA,US,SLUS-20959,en|es|fr,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/36916/",,/catalogo/dukes-of-hazzard-return-of-the-general-lee-ps2-pal-us
ps2-usa-dynasty-tactics,Dynasty Tactics,USA,NTSC-U/C,USA,US,SLUS-20468,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/33996/",,/catalogo/dynasty-tactics-ps2-pal-us
ps2-usa-dynasty-tactics-2,Dynasty Tactics 2,USA,NTSC-U/C,USA,US,SLUS-20761,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/14680/",,/catalogo/dynasty-tactics-2-ps2-pal-us
ps2-usa-dynasty-warriors-2,Dynasty Warriors 2,USA,NTSC-U/C,USA,US,SLUS-20079,en,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLUS-20079.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/22817/",,/catalogo/dynasty-warriors-2-ps2-pal-us
ps2-usa-dynasty-warriors-3,Dynasty Warriors 3,USA,NTSC-U/C,USA,US,SLUS-20277,en|ja,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/games2/SLUS-20277.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/6459/",,/catalogo/dynasty-warriors-3-ps2-pal-us
ps2-usa-dynasty-warriors-3-xtreme-legends,Dynasty Warriors 3 Xtreme Legends,USA,NTSC-U/C,USA,US,SLUS-20617,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/32848/",,/catalogo/dynasty-warriors-3-xtreme-legends-ps2-pal-us
ps2-usa-dynasty-warriors-4,Dynasty Warriors 4,USA,NTSC-U/C,,,,,review,unresolved,REVIEW,,index_only_title_and_serial_not_corroborated|no_exact_redump_serial|market_requires_additional_evidence,/catalogo/dynasty-warriors-4-ps2-pal-us
ps2-usa-dynasty-warriors-4-empires,Dynasty Warriors 4 Empires,USA,NTSC-U/C,USA,US,SLUS-20938,,redump-org,high,UNCHANGED,"https://psxdatacenter.com/psx2/ulist2.html|http://redump.org/datfile/ps2/serial,version|https://redump.info/disc/18890/",,/catalogo/dynasty-warriors-4-empires-ps2-pal-us
