game_id,title,old_region,new_region_family,new_market_region,region_code,serial,languages,classification_source,confidence,action,source_urls,review_reasons,url
ps1-amazing-virtual-sea-monkeys,Amazing Virtual Sea-Monkeys,PAL España,PAL,Europe,EU,SLES-03858,de|en|es|fr|it|pt,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/T/SLES-03858.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/5499/",,/catalogo/amazing-virtual-sea-monkeys-ps1-pal-es
ps1-american-pool,American Pool,PAL España,PAL,Europe,EU,SLES-04037,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-04037.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/25897/",,/catalogo/american-pool-ps1-pal-es
ps1-amerzone-the-explorer%27s-legacy,Amerzone The Explorer's Legacy,PAL España,PAL,Europe,EU,SLES-02347 / SLES-12347,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02347.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/31197/|https://redump.info/disc/31198/",legacy_reference_is_not_a_ps1_serial,/catalogo/amerzone-the-explorer-s-legacy-ps1-pal-es
ps1-anastasia,Anastasia,PAL España,PAL,Europe,EU,SLES-02961,de|en|fr|nl,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02961.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6713/",,/catalogo/anastasia-ps1-pal-es
ps1-andretti-racing,Andretti Racing,PAL España,PAL,Europe,EU,SLES-00438,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00438.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3229/",,/catalogo/andretti-racing-ps1-pal-es
ps1-animal-football,Animal Football,PAL España,PAL,Europe,EU,SLES-04071,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-04071.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/15750/",,/catalogo/animal-football-ps1-pal-es
ps1-animal-snap,Animal Snap,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/animal-snap-ps1-pal-es
ps1-anna-kournikova%27s-smash-court-tennis,Anna Kournikova's Smash Court Tennis,PAL España,PAL,Europe,EU,SCES-01833,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SCES-01833.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/61311/",,/catalogo/anna-kournikova-s-smash-court-tennis-ps1-pal-es
ps1-anna-kurnikova%27s-smash-court-tennis-not-for-resal,Anna Kurnikova's Smash Court Tennis [Not For Resal],PAL España,PAL,,,,,review,unresolved,REVIEW,,catalog_serial_conflicts_with_title_or_edition,/catalogo/anna-kurnikova-s-smash-court-tennis-not-for-resal-ps1-pal-es
ps1-anstoss-premier-manager,Anstoss Premier Manager,PAL España,PAL,Germany,DE,SLES-02563,de,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02563.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3334/",,/catalogo/anstoss-premier-manager-ps1-pal-es
ps1-ape-escape,Ape Escape,PAL España,PAL,Europe,EU,SCES-01564,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SCES-01564.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6147/",,/catalogo/ape-escape-ps1-pal-es
ps1-ape-escape-dual-shock-box-set,Ape Escape [Dual Shock Box Set],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/ape-escape-dual-shock-box-set-ps1-pal-es
ps1-ape-escape-platinum,Ape Escape [Platinum],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/ape-escape-platinum-ps1-pal-es
ps1-ape-escape-rental-only-not-for-resale,Ape Escape [Rental Only Not For Resale],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/ape-escape-rental-only-not-for-resale-ps1-pal-es
ps1-apocalypse,Apocalypse,PAL España,PAL,Europe,EU,SLES-00460,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00460.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/1679/",legacy_reference_is_not_a_ps1_serial,/catalogo/apocalypse-ps1-pal-es
ps1-apocalypse-not-for-resale,Apocalypse [Not For Resale],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/apocalypse-not-for-resale-ps1-pal-es
ps1-aqua-gt,Aqua GT,PAL España,PAL,Europe,EU,SLES-03390,de|en|es|fr|it|nl,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03390.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/709/",,/catalogo/aqua-gt-ps1-pal-es
ps1-aquanaut%27s-holiday,Aquanaut's Holiday,PAL España,PAL,Europe,EU,SCES-00241,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SCES-00241.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7554/",,/catalogo/aquanaut-s-holiday-ps1-pal-es
ps1-arcade-party-pack,Arcade Party Pack,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/arcade-party-pack-ps1-pal-es
ps1-arcade-party-pak,Arcade Party Pak,PAL España,PAL,"Europe, Australia",EU-AU,SLES-02339,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02339.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6636/",,/catalogo/arcade-party-pak-ps1-pal-es
ps1-arcade%27s-greatest-hits-atari-collection,Arcade's Greatest Hits Atari Collection,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/arcade-s-greatest-hits-atari-collection-ps1-pal-es
ps1-arcade%27s-greatest-hits-atari-collection-2,Arcade's Greatest Hits Atari Collection 2,PAL España,PAL,Europe,EU,SLES-00712,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00712.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7488/",,/catalogo/arcade-s-greatest-hits-atari-collection-2-ps1-pal-es
ps1-arcade%27s-greatest-hits-midway-collection-2,Arcade's Greatest Hits Midway Collection 2,PAL España,PAL,Europe,EU,SLES-00739,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00739.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/29499/",,/catalogo/arcade-s-greatest-hits-midway-collection-2-ps1-pal-es
ps1-archer-maclean%27s-3d-pool,Archer Maclean's 3D Pool,PAL España,PAL,Europe,EU,SLES-04096,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-04096.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4217/",,/catalogo/archer-maclean-s-3d-pool-ps1-pal-es
ps1-area-51,Area 51,PAL España,PAL,Europe,EU,SLES-00578,de|en|es|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00578.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/31353/",,/catalogo/area-51-ps1-pal-es
ps1-arielle-2-not-for-resale,Arielle 2 [Not For Resale],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/arielle-2-not-for-resale-ps1-pal-es
ps1-ark-of-time,Ark of Time,PAL España,PAL,Europe,EU,SLES-00748,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00748.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/15499/",,/catalogo/ark-of-time-ps1-pal-es
ps1-armored-core,Armored Core,PAL España,PAL,Europe,EU,SCES-00842,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SCES-00842.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/6098/",,/catalogo/armored-core-ps1-pal-es
ps1-armorines-project-swarm,Armorines Project SWARM,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/armorines-project-swarm-ps1-pal-es
ps1-army-men-3d,Army Men 3D,PAL España,PAL,Europe,EU,SLES-02378,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02378.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/547/",,/catalogo/army-men-3d-ps1-pal-es
ps1-army-men-air-attack,Army Men Air Attack,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/army-men-air-attack-ps1-pal-es
ps1-army-men-air-attack-2,Army Men Air Attack 2,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/army-men-air-attack-2-ps1-pal-es
ps1-army-men-land-sea-air,"Army Men Land, Sea, Air",PAL España,PAL,Europe,EU,SLES-03231,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03231.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/797/",,/catalogo/army-men-land-sea-air-ps1-pal-es
ps1-army-men-lock-%27n%27-load,Army Men Lock 'n' Load,PAL España,PAL,Europe,EU,SLES-03414,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03414.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4218/",,/catalogo/army-men-lock-n-load-ps1-pal-es
ps1-army-men-omega-soldier,Army Men Omega Soldier,PAL España,PAL,Europe,EU,SLES-03431,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03431.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/25971/",,/catalogo/army-men-omega-soldier-ps1-pal-es
ps1-army-men-operation-meltdown,Army Men Operation Meltdown,PAL España,PAL,Europe,EU,SLES-02855,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02855.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/2832/",,/catalogo/army-men-operation-meltdown-ps1-pal-es
ps1-army-men-sarge%27s-heroes,Army Men Sarge's Heroes,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/army-men-sarge-s-heroes-ps1-pal-es
ps1-army-men-sarge%27s-heroes-2,Army Men Sarge's Heroes 2,PAL España,PAL,Europe,EU,SLES-03316,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03316.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/9520/",,/catalogo/army-men-sarge-s-heroes-2-ps1-pal-es
ps1-army-men-team-assault,Army Men Team Assault,PAL España,PAL,Europe,EU,SLES-03633,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03633.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4219/",,/catalogo/army-men-team-assault-ps1-pal-es
ps1-ascii-resident-evil-pad,Ascii Resident Evil Pad,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/ascii-resident-evil-pad-ps1-pal-es
ps1-ascii-specialized-pad,ASCII Specialized Pad,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/ascii-specialized-pad-ps1-pal-es
ps1-asciiware-arcade-stick,Asciiware Arcade Stick,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/asciiware-arcade-stick-ps1-pal-es
ps1-assault,Assault,PAL España,PAL,Europe,EU,SLES-01244,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-01244.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/842/",legacy_reference_is_not_a_ps1_serial,/catalogo/assault-ps1-pal-es
ps1-assault-promo-only,Assault [Promo Only],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/assault-promo-only-ps1-pal-es
ps1-assault-rigs,Assault Rigs,PAL España,PAL,Europe,EU,SLES-00093,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00093.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3682/",,/catalogo/assault-rigs-ps1-pal-es
ps1-asterix,Asterix,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release|legacy_reference_is_not_a_ps1_serial,/catalogo/asterix-ps1-pal-es
ps1-asterix-&amp;-obelix-take-on-caesar,Asterix & Obelix Take on Caesar,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/asterix-obelix-take-on-caesar-ps1-pal-es
ps1-asterix-mega-madness,Asterix Mega Madness,PAL España,PAL,Europe,EU,SLES-03324,de|en|es|fr|it|nl,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03324.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4873/",,/catalogo/asterix-mega-madness-ps1-pal-es
ps1-asteroids,Asteroids,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release|legacy_reference_is_not_a_ps1_serial,/catalogo/asteroids-ps1-pal-es
ps1-atari-anniversary-edition-redux,Atari Anniversary Edition Redux,PAL España,PAL,Europe,EU,SLES-03808,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03808.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/4220/",,/catalogo/atari-anniversary-edition-redux-ps1-pal-es
ps1-atlantis-the-lost-continent,Atlantis The Lost Continent,PAL España,PAL,Europe,EU,SLES-04066,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-04066.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/25898/",,/catalogo/atlantis-the-lost-continent-ps1-pal-es
ps1-atlantis-the-lost-empire,Atlantis The Lost Empire,PAL España,PAL,Europe,EU,SCES-03533,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/D/SCES-03533.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/26894/",,/catalogo/atlantis-the-lost-empire-ps1-pal-es
ps1-atlantis-the-lost-empire-platinum,Atlantis The Lost Empire [Platinum],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/atlantis-the-lost-empire-platinum-ps1-pal-es
ps1-atlantis-the-lost-tales,Atlantis The Lost Tales,PAL España,PAL,Europe,EU,SLES-01605 / SLES-11605 / SLES-21605,en|es|nl|sv,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-01605.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/29609/|https://redump.info/disc/29610/|https://redump.info/disc/29611/",,/catalogo/atlantis-the-lost-tales-ps1-pal-es
ps1-attack-of-the-saucerman,Attack of the Saucerman,PAL España,PAL,Europe,EU,SLES-01718,de|en|es|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-01718.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7555/",,/catalogo/attack-of-the-saucerman-ps1-pal-es
ps1-atv-mania,ATV Mania,PAL España,PAL,Europe,EU,SLES-04099,de|en|fr|it,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-04099.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/26116/",,/catalogo/atv-mania-ps1-pal-es
ps1-atv-quad-power-racing,ATV Quad Power Racing,PAL España,PAL,Europe,EU,SLES-02822,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02822.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/23224/",,/catalogo/atv-quad-power-racing-ps1-pal-es
ps1-atv-racers,ATV Racers,PAL España,PAL,Europe,EU,SLES-04059,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-04059.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/25889/",,/catalogo/atv-racers-ps1-pal-es
ps1-austin-powers-pinball,Austin Powers Pinball,PAL España,PAL,Europe,EU,SLES-03945,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03945.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/3339/",,/catalogo/austin-powers-pinball-ps1-pal-es
ps1-auto-destruct,Auto Destruct,PAL España,PAL,Europe,EU,SLES-00909,de|en|es|fr|sv,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00909.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/8149/",,/catalogo/auto-destruct-ps1-pal-es
ps1-autobahn-raser-2,Autobahn Raser 2,PAL España,PAL,Germany,DE,SLES-02341,de,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-02341.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/7552/",,/catalogo/autobahn-raser-2-ps1-pal-es
ps1-autumnchristmas-releases,Autumn/Christmas Releases,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/autumnchristmas-releases-ps1-pal-es
ps1-ayrton-senna-kart-duel,Ayrton Senna Kart Duel,PAL España,PAL,Europe,EU,SLES-00493,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-00493.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/25723/",,/catalogo/ayrton-senna-kart-duel-ps1-pal-es
ps1-ayrton-senna-kart-duel-2,Ayrton Senna Kart Duel 2,PAL España,PAL,Europe,EU,SLES-01024,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-01024.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/23040/",,/catalogo/ayrton-senna-kart-duel-2-ps1-pal-es
ps1-aztec,Aztec,PAL España,PAL,Europe,EU,SLES-03053,en|nl,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-03053.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/27235/",,/catalogo/aztec-ps1-pal-es
ps1-azure-dreams,Azure Dreams,PAL España,PAL,Europe,EU,SLES-01219,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/A/SLES-01219.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/8006/",,/catalogo/azure-dreams-ps1-pal-es
ps1-b-movie,B-Movie,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/b-movie-ps1-pal-es
ps1-baby-felix-tennis,Baby Felix Tennis,PAL España,PAL,Europe,EU,SLES-03991,de|en|es|fr|it|nl,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/B/SLES-03991.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/15634/",,/catalogo/baby-felix-tennis-ps1-pal-es
ps1-baby-universe,Baby Universe,PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_redump_serial|non_retail_disc_category|market_requires_additional_evidence,/catalogo/baby-universe-ps1-pal-es
ps1-baldies,Baldies,PAL España,PAL,Europe,EU,SLES-04091,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/B/SLES-04091.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/11507/",,/catalogo/baldies-ps1-pal-es
ps1-ballblazer-champions,Ballblazer Champions,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/ballblazer-champions-ps1-pal-es
ps1-ballerburg,Ballerburg,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/ballerburg-ps1-pal-es
ps1-ballistic,Ballistic,PAL España,PAL,Europe,EU,SLES-02701,de|en|fr,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/B/SLES-02701.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/554/",legacy_reference_is_not_a_ps1_serial,/catalogo/ballistic-ps1-pal-es
ps1-barbie-explorer,Barbie Explorer,PAL España,PAL,,,,,review,unresolved,REVIEW,,legacy_row_does_not_identify_a_single_regional_release,/catalogo/barbie-explorer-ps1-pal-es
ps1-barbie-race-&amp;-ride,Barbie Race & Ride,PAL España,PAL,Europe,EU,SCES-02365,en,redump-org,high,MOVED,"https://psxdatacenter.com/games/P/B/SCES-02365.html|http://redump.org/datfile/psx/serial,version|https://redump.info/disc/11318/",,/catalogo/barbie-race-ride-ps1-pal-es
ps1-barbie-race-&amp;-ride-combo-pack,Barbie Race &amp; Ride [Combo Pack],PAL España,PAL,,,,,review,unresolved,REVIEW,,no_exact_title_family_edition_reference,/catalogo/barbie-race-ride-combo-pack-ps1-pal-es
